排名,节点ID,X坐标,Y坐标,度数,接近中心性
1,7440,657416.6146,2756233.6365,4,0.03467451
2,7446,657408.0004,2756242.222,3,0.03456494
3,7417,657524.7793,2756195.3657,3,0.03456332
4,6287,658765.21,2754083.9818,3,0.03456101
5,7072,655899.6694,2755538.8879,6,0.03455129
6,7676,655722.0854,2756609.4801,4,0.03447309
7,7449,657349.1438,2756244.2945,3,0.03446572
8,7830,656507.9365,2756857.774,3,0.03445652
9,7422,657378.1105,2756213.8993,3,0.03439776
10,6251,658671.139,2754017.265,3,0.03435678
11,7065,655895.1667,2755528.8344,3,0.03434787
12,7832,656523.048,2756862.2108,3,0.03430291
13,7406,657409.8229,2756179.2821,3,0.03424921
14,6221,658899.2731,2753986.9577,4,0.03418639
15,7523,657634.8642,2756407.0116,2,0.03414999
16,7541,657628.6124,2756419.2241,2,0.03404595
17,7922,653946.5307,2757077.3188,3,0.03403316
18,7278,657708.7765,2755939.1873,3,0.03402374
19,6698,656600.8043,2755012.6185,3,0.03401231
20,8410,655849.8693,2758476.5594,3,0.03401007
21,6279,658754.2594,2754065.4788,2,0.03391311
22,6204,658916.8188,2753973.3366,4,0.03389886
23,7197,654884.011,2755805.2244,3,0.03388307
24,7083,655882.0737,2755546.6856,4,0.03387773
25,6295,659871.9497,2754091.5487,6,0.03387506
26,6195,658520.895,2753966.0067,3,0.03386129
27,7883,652313.2774,2756975.3833,3,0.03385019
28,13839,661535.0618,2752624.8559,5,0.03384997
29,13834,661824.741,2752527.1502,3,0.0338442
30,7069,655882.1483,2755534.7678,3,0.03383865
31,7199,654867.1932,2755806.8402,3,0.03383732
32,14131,659656.5685,2754538.9793,3,0.03382734
33,7328,643839.1795,2756051.2753,4,0.03382402
34,6387,659746.1049,2754427.5556,2,0.0337844
35,6512,659730.1767,2754490.6087,3,0.03378286
36,7233,654334.0006,2755831.1776,4,0.03377181
37,8259,649809.4084,2757922.7832,4,0.03376849
38,7216,654885.4822,2755819.8844,4,0.0337601
39,8472,656269.3904,2758977.152,3,0.03375591
40,7729,651082.1198,2756701.2589,3,0.03375436
41,6237,658906.5295,2753999.8908,3,0.03375392
42,7182,657774.9825,2755792.5701,3,0.03374267
43,5834,641960.8525,2753471.3591,4,0.0337246
44,7745,657853.2239,2756577.3569,2,0.03371997
45,7867,651972.6268,2756906.5221,3,0.03371007
46,7221,654869.0076,2755821.5262,4,0.03370588
47,6511,659625.9997,2754656.9702,5,0.03363386
48,7245,654336.4826,2755844.0434,4,0.03362685
49,5551,659681.4943,2752710.4015,6,0.03362445
50,7759,651139.3886,2756734.709,3,0.03362007
51,7756,657844.8793,2756590.5975,2,0.03361788
52,4365,649718.3439,2749290.424,3,0.03360978
53,6218,658924.2551,2753986.4379,6,0.03359972
54,7671,655706.0341,2756591.675,3,0.03359294
55,8263,649818.0226,2757929.9548,4,0.0335901
56,7748,651061.5396,2756727.3503,3,0.03358398
57,4799,654069.1738,2751145.2246,4,0.03357809
58,7738,651088.0479,2756710.5509,5,0.03356215
59,3821,644354.7322,2745335.1134,3,0.03355975
60,6356,657162.858,2754269.5792,4,0.03354776
61,5011,661641.8664,2751682.5266,4,0.03352772
62,6532,656373.619,2754712.2873,3,0.03352489
63,7184,654989.651,2755795.0624,4,0.03352489
64,5987,657845.0514,2753710.7726,3,0.0334977
65,5243,656284.5539,2752197.6496,2,0.033494
66,4967,662423.9364,2751500.8683,4,0.03349226
67,4243,646191.7792,2747255.027,3,0.03349161
68,7575,654894.7847,2756488.1367,4,0.03348835
69,7723,658436.8935,2756692.9653,3,0.03348705
70,3814,644377.9138,2745332.0775,3,0.03348358
71,5297,656421.1867,2752351.6408,2,0.03346925
72,13830,661367.6326,2752519.3205,3,0.03346686
73,4063,645406.4139,2746231.7601,4,0.03346057
74,5771,659376.165,2753248.4095,4,0.03345364
75,13926,660179.8723,2753412.8264,5,0.03345212
76,5365,661825.4159,2752503.2872,6,0.03344193
77,7202,654993.7349,2755809.1427,4,0.03343695
78,5064,661122.6177,2751750.1976,3,0.03342873
79,4659,662296.7265,2750682.5912,4,0.03342007
80,6179,658439.0627,2753958.4504,3,0.03341964
81,14173,656599.4185,2755034.9224,3,0.03340321
82,8409,654981.0565,2756936.909,2,0.03340105
83,13905,660198.4142,2753378.9143,5,0.03339327
84,7749,658455.0812,2756729.297,3,0.03338442
85,5030,661650.7867,2751699.1029,5,0.03336802
86,6153,658861.964,2753919.3562,3,0.03336629
87,7126,654912.4396,2755593.6918,3,0.03336521
88,8906,657451.7397,2760646.4474,3,0.03336069
89,7397,657413.0975,2756162.4053,3,0.03335358
90,9627,657493.5247,2760738.1015,3,0.03335207
91,4981,662426.5224,2751516.3624,3,0.03333958
92,7935,653541.3045,2757103.9502,3,0.03332602
93,6253,657646.4571,2754025.8448,2,0.03331269
94,7765,658466.8837,2756743.8332,3,0.03330903
95,13848,659716.5451,2752716.6461,5,0.0333028
96,7137,654315.915,2755613.8604,3,0.03330194
97,6146,658736.6125,2753911.1623,3,0.0332955
98,6001,662470.8117,2753631.1754,2,0.03325989
99,7913,652094.7386,2757047.7827,4,0.03325754
100,8738,645825.2004,2760106.5044,4,0.03325411
101,6323,659857.3043,2754151.0831,3,0.0332524
102,7663,658489.5752,2756570.2541,3,0.03325154
103,5446,659121.7993,2752579.0778,4,0.03324983
104,7329,643819.9225,2756056.3867,4,0.03324919
105,8454,657971.8621,2758861.1157,4,0.0332295
106,5126,661162.6386,2751875.8141,2,0.0332233
107,13822,660119.2025,2752293.7807,4,0.03321859
108,7568,654908.5644,2756476.3847,3,0.0332109
109,6105,658040.7855,2753875.5188,2,0.03320129
110,7886,652405.9475,2756977.7742,3,0.0331791
111,7834,656771.7963,2756302.7344,1,0.03316546
112,4362,649718.0205,2749278.3362,4,0.0331644
113,13904,659327.7052,2753367.9105,5,0.03315715
114,5853,641950.9753,2753492.2614,4,0.03315311
116,6181,657101.3544,2753958.8918,3,0.03315055
115,5292,659830.168,2752321.224,4,0.03315055
117,13885,659937.1129,2752462.3908,5,0.03313609
118,6272,658767.2963,2754059.9358,4,0.03313013
119,5002,661081.8167,2751622.1204,4,0.03312014
120,6147,658055.4278,2753911.3546,3,0.03311611
121,4798,654079.5069,2751140.2229,3,0.03311335
122,13845,659692.8073,2752696.8307,4,0.03310464
123,5830,641952.4075,2753455.5651,4,0.03309
124,4647,662291.5637,2750653.3313,4,0.03308216
125,6180,658217.3453,2753941.3747,2,0.0330811
126,7872,652060.9012,2756912.7609,3,0.03307877
127,7704,651158.9815,2756666.1838,3,0.03306987
128,4240,646201.6164,2747249.0948,4,0.03304997
129,6377,659764.8069,2754400.5348,3,0.03303791
130,6171,658056.4344,2753941.5506,3,0.03302143
131,7752,651180.8807,2756729.4947,3,0.03301848
132,4058,645415.5836,2746224.7325,4,0.03301742
133,5878,658506.3599,2753535.4252,4,0.03301193
134,6128,658764.9388,2753896.6575,3,0.03300497
135,7784,654952.6069,2756775.3439,2,0.03296072
136,6837,656728.0445,2755164.3039,4,0.03295735
137,13862,659618.8571,2752810.4521,3,0.0329252
138,4964,662437.3525,2751499.4981,4,0.03292079
139,6405,659706.0795,2754460.2658,3,0.03291512
140,8054,654080.8374,2757441.421,3,0.03291407
141,7409,657697.9006,2756184.293,2,0.03290652
142,5895,658495.9837,2753546.7812,4,0.03289918
143,4911,659175.3321,2751289.252,4,0.03288891
144,3811,644342.7762,2745330.9566,3,0.03288577
145,8826,657168.3534,2760285.3563,3,0.03288409
146,6443,659725.3409,2754473.782,3,0.03285501
147,5447,659093.2177,2752579.5779,4,0.03285124
148,3780,644395.2675,2745312.1451,3,0.03284811
149,4656,662314.3106,2750660.3676,4,0.032841
150,8464,657961.9416,2758895.5282,4,0.03283411
151,7793,654936.2629,2756782.5144,2,0.03283307
152,6260,657654.2202,2754036.1024,2,0.03282388
153,9626,657860.4086,2762880.4829,3,0.03281762
154,6173,657089.529,2753947.7795,4,0.03280386
155,13923,660079.993,2753563.8936,3,0.03279553
156,4978,662440.2334,2751514.8406,3,0.03278387
157,5287,659809.7731,2752320.6437,3,0.03276577
158,6002,662513.388,2753733.909,3,0.03276348
159,6838,656655.3431,2755067.1399,2,0.03275932
160,4850,659910.6647,2751236.057,4,0.03273523
161,7158,640725.2698,2755689.0908,3,0.0327346
162,4834,660866.3753,2751218.8059,4,0.03273336
163,13900,660318.0321,2753183.4268,3,0.03272278
164,6444,659780.2154,2754522.9812,3,0.03271697
165,6523,659632.7851,2754672.0915,4,0.03270578
166,8735,645801.812,2760104.248,4,0.03269957
167,8612,647950.663,2759543.8601,4,0.03269812
168,5996,660016.8787,2753728.4047,3,0.0326948
169,6458,659783.465,2754544.1428,3,0.03268652
170,8779,657168.5626,2760235.3908,3,0.03266874
171,13893,659762.8354,2753253.1185,3,0.03266026
172,6412,659759.5668,2754473.2383,3,0.03265014
173,8793,654088.6897,2760264.9171,4,0.03264911
174,4894,659176.2457,2751271.4288,4,0.03264602
175,7412,657714.3593,2756190.2087,2,0.03264354
176,6176,657510.9668,2753495.296,2,0.0326392
177,13884,659665.4319,2753094.7281,3,0.0326359
178,6191,658068.3567,2753961.7479,3,0.03262724
179,5814,660195.3174,2753425.3018,4,0.03261488
180,8560,658113.8772,2759311.4337,4,0.03261034
181,4042,650097.1467,2746181.5267,3,0.0326087
182,4048,645399.1415,2746208.4694,4,0.03260746
183,7870,652284.3893,2756854.2061,3,0.03260067
184,4822,659931.4503,2751193.5971,4,0.03259964
185,6190,658164.6224,2753960.0417,3,0.03259902
186,13907,660102.3366,2753379.6229,3,0.0325912
187,6561,657802.4403,2754756.4908,3,0.03259038
188,4866,659174.4535,2751247.2716,4,0.03258544
189,8447,650171.5249,2758853.3085,4,0.0325729
190,5368,661831.6122,2752514.2709,4,0.03257228
191,8480,654963.7586,2756940.0146,2,0.03257228
192,13891,659589.3246,2753240.3035,3,0.03256879
193,8797,657117.3299,2760266.3395,4,0.03256817
194,13872,659592.1337,2753004.4004,4,0.03256324
195,13888,659773.851,2753222.5081,3,0.03255934
196,5807,657621.0073,2753376.3404,2,0.0325538
197,8616,647958.4371,2759551.6917,4,0.03255072
198,13854,661431.1848,2752718.835,4,0.03255052
199,6246,657814.6146,2754008.6226,3,0.03254374
200,5841,641942.5302,2753476.4673,4,0.03253964
201,7507,654454.4097,2756349.0705,1,0.03253308
202,4644,662311.9798,2750647.1917,4,0.03251587
203,5366,662572.4109,2752513.8577,3,0.03251137
204,8625,657820.2915,2759563.4194,3,0.0325087
205,5088,652746.9677,2751802.0334,3,0.03249479
206,13898,660108.9071,2753361.1566,3,0.03247599
207,4824,659913.4106,2751198.9038,4,0.03247068
208,8479,656250.5194,2758991.7578,4,0.03246721
209,4836,659910.137,2751222.3377,4,0.03246639
210,6362,657222.2409,2754324.6787,2,0.03246578
211,4020,650054.9841,2746101.5287,3,0.03246394
212,5870,658495.5803,2753525.6862,4,0.03246292
213,4018,650199.169,2746077.1687,3,0.03245986
214,13869,659573.6301,2752993.55,4,0.03245455
215,6129,658062.7282,2753898.5562,2,0.03245353
216,6610,656245.767,2754840.2538,1,0.03243763
217,5881,658485.2042,2753537.0312,4,0.03242439
218,6199,658080.2766,2753969.8492,3,0.03241726
219,5806,660228.744,2753365.2665,5,0.03240668
220,4909,659150.4322,2751289.2409,3,0.03239916
221,5719,659193.5315,2753167.4041,3,0.03239265
222,4858,659892.872,2751240.99,4,0.03239082
223,4072,645399.9419,2746236.7202,1,0.03237742
224,4944,663538.6184,2751429.9521,4,0.03237072
226,7771,658476.0865,2756755.1825,3,0.03235591
225,4641,661122.5077,2750644.4487,3,0.03235591
227,7388,655129.1259,2756153.9943,1,0.0323553
228,7654,658522.2913,2756563.5204,3,0.03233888
229,6120,658172.5829,2753883.7473,3,0.03233787
230,4828,659893.6978,2751204.7116,4,0.03232876
231,4948,663537.0388,2751442.1182,3,0.03231804
232,13855,661693.4613,2752574.2897,3,0.03231682
233,8452,657994.4858,2758855.86,3,0.03230428
234,6183,657521.5476,2753503.9242,2,0.03230065
235,9672,658747.8138,2762993.4799,3,0.03229863
236,4630,660422.74,2750618.9104,4,0.0322962
237,3658,641088.0466,2744819.6463,4,0.03229539
238,7125,654836.9829,2755396.861,1,0.03228812
239,6419,657396.0128,2754478.4534,4,0.03228671
240,7985,651994.6726,2757239.0192,2,0.03227581
241,3385,648494.2166,2743235.4277,3,0.03225
242,5474,659120.1142,2752602.4527,4,0.0322496
243,8833,657129.6392,2760302.5691,3,0.03224739
244,4648,662229.7224,2750388.4929,2,0.03223913
245,4985,659136.7015,2751557.2531,2,0.03223712
246,8984,646683.6543,2761083.4121,4,0.03223007
247,7138,653692.8034,2754611.9595,1,0.03222887
248,6241,658090.9217,2754007.0902,3,0.03222726
249,4998,654702.3328,2751607.5113,3,0.03222384
250,4635,660414.5466,2750629.5666,4,0.03221821
251,4844,659929.5827,2751230.816,3,0.0322166
252,4897,659150.0383,2751271.746,4,0.03221258
253,8745,647216.8338,2760135.1093,4,0.03220997
254,8899,657415.3404,2760624.8171,4,0.03220876
255,6068,662546.2848,2753822.0616,2,0.03219671
256,7916,652130.6734,2756981.6328,2,0.0321943
257,8014,651894.6231,2757334.9869,4,0.03219189
258,4555,659212.9879,2750259.8938,4,0.03218146
259,4869,659149.5519,2751248.2685,4,0.03217223
260,6211,658106.453,2753975.2788,3,0.03217023
261,5408,661783.75,2752533.6797,4,0.03216582
262,8622,647933.3439,2759559.8815,4,0.03216382
263,4840,659892.0787,2751227.5112,4,0.0321516
264,8817,654077.3594,2760284.0315,3,0.03214779
265,8953,657454.7507,2760701.6894,4,0.03213599
266,4610,662708.8641,2750496.4001,4,0.03213579
267,8950,657474.2595,2760742.2556,4,0.03213539
268,6127,658792.8875,2753881.6056,3,0.03213259
269,8976,643084.5321,2761074.0072,4,0.03213099
270,8166,651462.7108,2757614.8041,3,0.03212259
271,5005,661060.487,2751635.2414,3,0.0321172
272,6273,658700.9327,2753982.3956,2,0.0321122
273,13859,659565.752,2752875.4333,3,0.0321112
274,8835,657019.0679,2760308.7016,3,0.03210561
275,5650,657949.5017,2753030.1711,3,0.03209863
276,8457,650180.4136,2758868.9182,4,0.03209643
277,9614,657716.8609,2762866.5479,4,0.03209324
278,8794,653618.9024,2760248.8245,2,0.03208785
279,3781,644328.9253,2745312.7356,3,0.03207629
280,4832,659928.2968,2751217.121,4,0.03207191
281,4938,664141.4853,2751368.0091,6,0.03206992
282,4015,650487.9516,2746075.078,4,0.03206534
283,6420,657253.9466,2754352.7778,2,0.03204822
284,8748,647235.7413,2760135.9906,4,0.03203112
285,5743,658831.9886,2753188.0685,3,0.03202873
286,8720,657008.8245,2759971.2268,2,0.03202695
287,4423,659226.3507,2749847.6953,4,0.03202397
288,8074,640323.0885,2757514.2453,3,0.03202238
289,8632,647941.1179,2759567.7131,4,0.03202178
290,3615,642853.8235,2744514.6531,5,0.0320192
291,3760,644394.8273,2745288.5263,2,0.03199777
292,6125,658069.232,2753889.1492,2,0.03199182
293,4845,660846.425,2751233.6484,4,0.03198488
294,5638,657957.4283,2753022.7077,3,0.0319635
295,6108,658111.9046,2753876.3921,3,0.03195499
296,8462,657983.8093,2758877.8576,3,0.03195282
297,4906,659343.7199,2751279.7252,3,0.03195123
298,6110,658161.5124,2753876.4643,3,0.03193997
299,8801,654136.8223,2760270.0123,4,0.03191647
300,6953,656550.0776,2755334.5521,1,0.03190602
301,4572,659950.5785,2750331.6312,4,0.03189774
302,4551,659193.9327,2750258.5657,4,0.03189321
303,5475,659092.2464,2752603.2712,4,0.03188257
304,6549,659672.3335,2754746.4342,4,0.031881
305,4606,662698.4308,2750481.3116,4,0.03187864
306,6034,662549.8023,2753792.04,3,0.03187627
307,5485,659215.0154,2752604.2821,3,0.03187608
308,5716,659093.8775,2753163.6255,3,0.03187135
309,4509,662161.4718,2750168.1866,2,0.03187057
311,8192,654170.0703,2757696.5224,1,0.03186545
310,8160,652820.2475,2757610.358,1,0.03186545
312,8602,657567.8232,2756437.4789,2,0.03186034
313,5810,657631.0316,2753386.8122,2,0.0318568
314,9609,659613.7311,2762862.3126,3,0.03182931
315,13875,659419.8781,2753006.3982,4,0.03182715
316,4876,659072.8898,2751254.5045,3,0.0318193
318,4925,664204.2648,2751321.2261,5,0.03181166
317,3370,648515.1159,2743211.9161,3,0.03181166
319,3597,647485.2144,2744376.8108,2,0.03181068
320,6162,658183.3882,2753934.2713,2,0.03180911
321,3661,641065.7392,2744822.026,4,0.03177094
322,7758,658544.0869,2756732.6839,4,0.03176879
323,3759,644329.169,2745288.4816,3,0.03176859
324,4355,661749.3939,2748600.7095,4,0.03176547
325,8548,658129.2407,2759293.7437,4,0.03176449
326,8077,640286.3804,2757519.6628,3,0.03176234
328,6605,656234.587,2754829.2604,1,0.03176214
327,6174,656419.3544,2753630.1426,1,0.03176214
329,7656,658538.7692,2756568.5845,3,0.03175277
330,4419,659211.5565,2749838.3701,4,0.03175218
332,8954,657438.9289,2760929.1714,2,0.03173774
331,8992,646691.2272,2761091.432,4,0.03173774
333,8949,657518.128,2760899.498,2,0.03173715
334,4888,661107.6857,2751267.4322,2,0.03173501
335,5479,662626.7252,2752603.5262,5,0.03172175
336,9604,657667.369,2762861.7434,4,0.03171785
337,9583,657710.4322,2762774.964,3,0.03171727
338,8999,646670.0542,2761096.0077,4,0.03170947
339,4884,659379.2094,2751262.38,3,0.0317087
340,4754,663568.1892,2751007.258,3,0.03169955
341,4939,660992.0902,2751419.1851,3,0.03169916
342,4889,659602.1709,2751269.1623,3,0.03169682
343,5959,660591.8296,2753661.4917,3,0.03169565
344,5592,662040.7204,2752871.0764,4,0.03168729
345,6573,662915.7209,2754499.0593,2,0.03168184
346,4643,662253.2458,2750393.9985,2,0.03168146
347,7684,658575.4309,2756626.9401,3,0.03167873
348,4903,661096.8059,2751273.9953,2,0.03167757
349,8013,651783.1936,2756909.1672,3,0.03167213
350,5940,660613.0882,2753624.2999,3,0.03166824
351,8611,646697.8212,2758393.7384,1,0.031663
352,5665,661532.6417,2753037.3466,2,0.03166183
353,13911,660193.9755,2753404.3285,2,0.03166008
354,4472,659979.134,2750073.1012,4,0.03164359
355,8574,658124.2985,2759329.9637,3,0.03163894
356,4861,660834.0711,2751245.2899,3,0.03162828
357,4518,659703.1517,2750191.2419,4,0.03162266
358,7869,652163.3303,2756910.5064,2,0.03162169
359,6094,658876.5549,2753862.4235,2,0.03161917
360,8589,657583.8662,2756444.3867,2,0.03161375
361,13849,661409.9253,2752717.7856,3,0.03161201
362,8800,653566.1396,2760267.5179,3,0.03161143
363,8786,649059.7608,2760258.6551,4,0.03160814
364,5514,658283.0147,2752662.8985,3,0.03160137
365,5723,658817.3084,2753174.0248,4,0.03158552
366,4051,645398.1905,2746209.1665,1,0.03157798
367,5431,661834.3038,2752569.7764,3,0.03157026
368,8829,654127.1415,2760288.8999,3,0.03156582
369,8211,651279.4184,2757783.3393,3,0.03156524
370,4498,659637.0829,2750150.4714,4,0.03155077
371,4031,653589.6366,2746176.4873,4,0.03154942
372,8620,657856.3551,2759554.7514,3,0.03153863
373,4412,659227.0796,2749824.404,4,0.03153285
374,4706,664865.7391,2750839.7237,5,0.03152939
375,13910,660201.4211,2753391.411,2,0.03152554
376,4951,664851.8701,2751447.4174,4,0.03151726
377,7789,658497.5186,2756781.7154,4,0.03151034
378,4674,659911.3525,2750728.682,4,0.03149131
379,9138,643462.2172,2761521.6691,4,0.03149073
380,5420,662629.6127,2752543.9103,3,0.03149016
381,5014,654949.766,2751685.5061,3,0.03148286
382,3377,648496.2418,2743218.2259,4,0.03148017
383,5087,652671.7662,2751766.662,3,0.03147768
384,5091,652715.7049,2751823.7508,3,0.03147653
385,5666,661556.5214,2753083.5304,4,0.03146808
386,5595,662016.9967,2752881.2204,4,0.03145869
387,4880,659557.1864,2751254.7391,3,0.03145505
388,8490,658018.8622,2759036.0077,3,0.03145486
389,1171,641989.0169,2734741.6448,3,0.03143494
390,6132,658182.3857,2753899.3456,3,0.03143015
391,7350,659389.0428,2756096.2044,4,0.0314269
392,4917,655016.3226,2751310.1369,3,0.03141141
393,3289,666651.0035,2742907.9976,5,0.03141103
394,9649,657719.7827,2762908.1723,3,0.03140989
395,8851,656911.7488,2760328.0537,2,0.03140836
396,7634,658614.0042,2756534.6498,3,0.03137839
397,3411,650513.6161,2743405.2195,4,0.03137305
398,4406,659129.6926,2749786.7689,3,0.03137133
399,3277,649158.1971,2742753.414,3,0.03136657
400,5717,659078.5363,2753163.8911,3,0.031362
401,4602,660120.612,2750442.7108,3,0.03135952
402,5904,659019.3087,2753550.6424,3,0.03135876
403,4484,659812.3048,2750130.8139,3,0.03134981
404,6152,658185.1938,2753917.843,2,0.03134752
405,4712,661853.8717,2750574.5931,2,0.03134277
406,4698,659876.1571,2750805.1855,3,0.03134201
407,4464,657689.9057,2750049.86,3,0.03133953
408,5569,659633.3205,2752757.0188,2,0.03133078
409,8058,658377.085,2757450.9771,3,0.03132945
410,13783,664676.7353,2751342.9008,3,0.03132261
411,7474,659082.1333,2756282.8478,3,0.03131748
412,4515,663999.2182,2750188.9035,3,0.03131235
413,9059,641534.2009,2761382.0073,3,0.03130818
414,4512,662180.9915,2750172.1384,3,0.03130286
415,13775,664525.3122,2751156.7435,4,0.03130267
416,13770,664595.624,2751095.5079,4,0.0313002
417,13810,661531.105,2751919.7579,2,0.03129091
418,9671,657908.3189,2762896.2218,2,0.03129034
419,4530,663976.7256,2750205.2845,4,0.03128958
420,6574,663071.5106,2754774.4566,3,0.03128257
421,5119,661131.8013,2751859.0922,2,0.03127461
422,8106,640323.6006,2757565.9091,3,0.03127044
423,5733,659077.9465,2753180.8097,3,0.03126419
424,13941,658941.9278,2753812.5646,4,0.03125889
425,6170,658585.8978,2753923.3906,2,0.03125246
426,5986,657855.8332,2753700.9938,3,0.03124716
427,2787,642624.9515,2740385.9738,4,0.03124603
428,4409,659212.6686,2749805.9606,3,0.03123979
429,9589,660160.9121,2762714.6296,2,0.0312396
430,4034,653778.1239,2745786.1691,2,0.03123809
431,9003,646677.6269,2761104.0277,4,0.03123336
432,3702,653943.342,2745063.0986,4,0.03123299
433,8865,655344.6823,2760474.8197,4,0.03122316
434,13811,661517.0896,2751927.458,2,0.0312209
435,4577,659950.358,2750346.4874,4,0.03121241
436,4584,659950.1489,2750360.5792,4,0.03120675
437,4493,658683.3426,2750149.0249,3,0.0312041
438,4548,659568.8386,2750230.4051,4,0.03119939
439,8027,651696.4863,2757335.144,2,0.03119732
440,4351,661416.243,2748238.6177,3,0.03119619
441,2793,642620.2096,2740411.3662,3,0.03117509
442,8790,649077.6194,2760261.0056,4,0.0311717
443,3791,654017.5989,2745321.1463,3,0.03116963
444,5497,662643.2733,2752625.1782,4,0.03116229
445,8621,646677.8112,2758406.2622,1,0.03116173
446,3255,649482.0875,2742573.1031,4,0.03115477
447,5804,660944.2266,2753365.1272,3,0.03113542
448,7819,658529.9547,2756831.5594,3,0.03113242
449,8975,642209.0146,2759906.6724,1,0.03113092
450,8115,640297.4441,2757568.6433,3,0.03112716
451,13756,664853.3672,2750821.3203,5,0.03111966
452,8863,655354.19,2760454.7787,3,0.03111891
453,8808,649057.0117,2760282.0114,4,0.03111328
454,9372,651845.6311,2762106.9128,2,0.0311041
455,4354,661765.0959,2748586.527,3,0.03110016
456,4214,656089.5553,2747122.6926,4,0.03109866
457,8725,653103.4656,2759989.5135,1,0.03109848
458,13763,664569.2562,2751086.3197,4,0.03109829
459,8034,651588.4585,2757311.454,2,0.03108799
460,8033,651461.6092,2757356.7414,3,0.03107583
461,6118,662585.7349,2753883.1752,3,0.03107115
462,4192,650533.567,2746931.125,1,0.03106928
463,3360,648514.8818,2743195.1442,4,0.03106648
464,13825,661326.7939,2752461.1967,2,0.03104668
465,8516,658488.4147,2759122.2867,4,0.03103958
466,8752,647251.1108,2760136.7069,1,0.03103716
467,9585,659695.9869,2762799.5231,4,0.03103399
468,5270,665272.0706,2751905.6707,3,0.03102541
469,4531,664006.3128,2750208.4395,3,0.03102205
470,5515,661899.1649,2752666.8878,2,0.03100547
471,4954,664866.7292,2751451.3284,3,0.03100342
472,8887,655676.6526,2760525.5402,4,0.03099951
473,4926,664345.5166,2750863.9974,3,0.0309904
474,5674,661564.5143,2753098.977,4,0.03098668
476,5669,661528.6624,2753093.1059,3,0.03097552
475,5127,661137.3669,2751876.5482,2,0.03097552
478,6164,658425.2521,2753940.834,3,0.03097348
477,3408,650514.5236,2743393.3888,4,0.03097348
479,6297,660943.347,2753954.6347,3,0.03097329
480,5670,661516.3107,2753046.1494,2,0.03097199
481,5600,662050.4673,2752887.7072,4,0.03096902
482,8858,656683.4431,2760364.5438,3,0.0309653
483,9200,643031.4382,2761702.0995,4,0.03095955
484,9655,657890.4105,2762924.8154,4,0.03095287
485,5074,655374.9246,2751764.2488,3,0.03094507
486,1037,641430.387,2734140.5538,3,0.03093784
487,4146,655167.0878,2746623.8305,3,0.03093488
488,5603,662027.076,2752898.7966,4,0.03093339
489,5998,662525.9125,2753731.7198,3,0.03093228
490,6453,659910.6901,2754536.7057,3,0.03092746
491,8414,658401.5551,2758503.1683,3,0.03092228
492,9603,657252.606,2762841.611,2,0.03091524
493,6629,659787.7696,2754864.6933,3,0.03091265
494,4378,659201.0718,2749559.8319,3,0.03090691
495,13814,661698.9006,2752204.4366,2,0.03090081
496,7842,658456.0558,2756874.1721,3,0.03089711
497,4605,662689.8384,2750471.2186,2,0.03089582
498,3717,653856.5657,2745149.5685,4,0.03089415
499,6168,658441.7945,2753941.4567,3,0.0308838
500,8599,653268.7582,2759470.4017,3,0.03087863
501,9026,645353.7094,2761260.834,4,0.03087125
502,4068,654603.4415,2746236.5754,3,0.03086866
503,3838,653643.5436,2745380.111,3,0.03086054
504,3265,667029.8823,2742687.4539,3,0.0308552
505,5494,656717.761,2752624.4256,3,0.03085501
506,8566,658142.9502,2759313.508,3,0.03085483
507,3848,653628.1443,2745402.1147,3,0.03085188
508,13913,659258.0637,2753415.41,1,0.03084561
509,9590,660370.5504,2762799.9837,3,0.03084377
510,9049,648105.874,2761340.9951,3,0.03083345
511,13815,661685.298,2752212.2854,2,0.03083253
512,13767,664583.8369,2751154.1091,3,0.03082995
513,9148,643471.8036,2761542.482,3,0.03081248
514,13773,664665.7072,2751245.1569,3,0.030811
515,6766,663124.057,2755103.8163,2,0.030811
516,6270,660392.7162,2754056.9079,3,0.0308077
517,4343,658987.401,2748059.9981,4,0.0307974
518,7555,659174.6059,2756458.8797,3,0.0307963
519,4809,655440.0396,2751173.9993,4,0.03079538
520,3915,633492.0464,2745711.5314,2,0.03079355
521,5176,656123.9534,2752012.1406,3,0.03079079
522,8883,655668.25,2760502.4714,3,0.03079006
523,3252,649489.6385,2742567.1871,4,0.03078675
524,8995,648773.433,2761092.7363,3,0.03078565
525,4433,659261.0933,2749917.4664,3,0.03076932
526,7808,651797.6136,2756810.8781,2,0.03076804
527,1291,642287.064,2735048.1573,2,0.03076474
528,5607,662830.9699,2752909.311,3,0.03076382
529,9618,657568.2547,2762867.2378,2,0.03076181
530,4523,659689.8661,2750198.5968,4,0.03076034
531,5266,656378.3423,2752253.9552,3,0.03076016
532,4452,657531.8383,2750010.4559,3,0.03075356
533,8694,640708.0804,2759764.9645,3,0.0307499
534,5466,662722.1559,2752588.9034,3,0.03074971
535,13757,664452.4402,2751002.0381,5,0.03074843
536,3624,654136.0447,2744623.3194,3,0.03073891
537,4727,654551.1792,2750941.0043,3,0.03073525
538,4772,663928.6326,2751054.5591,2,0.03073013
539,5697,661525.8815,2753113.9313,4,0.030723
540,3307,647949.1006,2743001.4613,4,0.03072227
541,4263,658491.6328,2747382.9782,4,0.0307113
542,5370,656602.2797,2752515.0897,3,0.03069761
