u,v,euclid_dist,source,detour_ratio
1450,1490,50.10873975520068,bridge,
4748,4776,50.13715852816917,community,
35456,35465,50.2200098595927,bridge,
8209,8271,50.25079183825219,bridge,
30800,30808,50.30236807163414,bridge,
48735,48740,50.35494352802152,articulation,
36849,36911,50.36185527327102,bridge,
33887,33922,50.45295030276404,bridge,
38468,38482,50.45337562467777,bridge,
34479,50352,50.48698077176212,community,
2009,2020,50.53491450794781,bridge,
13772,13803,50.53962794747765,bridge,
45528,45650,50.552761397955216,bridge,
27454,49215,50.56294782057758,bridge,
26111,26174,50.56336454001088,bridge,
33820,33851,50.8907143761275,bridge,
20426,20490,51.4571343224922,bridge,
26610,26615,51.618496615457985,bridge,
18923,18950,51.66063181403988,bridge,
14051,14069,51.70860282591165,bridge,
5053,5079,51.712760029662746,bridge,
19916,19974,51.74101046134995,community,
36911,36959,51.74705170004563,bridge,
24233,24348,51.77808547771097,bridge,
15321,15370,51.82366405935049,bridge,
18486,18513,51.92772770801305,community,
14194,47594,52.02945599857798,community,
20753,20845,52.05294214586683,bridge,
11872,11916,52.0560955507431,bridge,
37287,37314,52.07076953767293,community,
43518,43534,52.27664374550448,bridge,
26536,26599,52.348772213752966,bridge,
21242,48652,52.41169043797829,bridge,
21626,21986,52.42305118686421,bridge,
25945,25970,52.524720088558745,bridge,
13690,47567,52.549567575871144,community,
14704,14795,52.59858451012058,bridge,
28581,28696,52.64345600165248,bridge,
10660,10778,52.652326558551565,community,
28194,28240,52.83468321689433,bridge,
39247,39764,52.85358879382612,community,
35936,35939,52.85996049024249,bridge,
4451,4458,53.02190829142659,bridge,
15880,15881,53.02404291755948,bridge,
8869,47235,53.04577516964262,bridge,
1192,1246,53.12049373993347,bridge,
22968,23050,53.26392802436628,bridge,
33771,33779,53.33230512748525,articulation,
36612,36632,53.39246434272557,bridge,
529,534,53.40689519738336,bridge,
48750,48753,53.64989049444767,bridge,
5982,6030,53.82776799082513,bridge,
19127,19171,53.85975597757014,bridge,
31544,31620,53.99314343091815,bridge,
35556,35557,53.99714160894743,bridge,
4656,4679,54.05660379055405,bridge,
39140,39154,54.274800967401006,articulation,
37314,37390,54.43220268192088,community,
33746,33764,54.517769719454456,articulation,
4195,4331,54.77352132312333,bridge,
40053,40061,54.971578113540815,bridge,
38948,38961,54.983737679337764,bridge,
34458,34486,55.22519510011343,bridge,
5711,5766,55.262739450342345,bridge,
33746,33771,55.268506477845186,articulation,
33775,33779,55.494276110406524,articulation,
24376,24536,55.60846652541632,bridge,
